PAID	CID	Name	Inc	pa_name	pa_date	pa_comment	ended	enddate	c_duration	link	Mil_prov	Pol_prov	Terr_prov	Justice_prov	location	locationID
4831978082501	288	Chad: government	2	Basic Charter (Fundamental Charter)	1978-08-25	"Full peace agreement
 
Negotiations between the government of Chad and FAN in N'Djamena in August followed previous negotiations in Khartoum, Sudan in January. Talks started on 4 August behind closed doors and ended on 25 August with the signing of the Basic Charter (also referred to as the Fundamental Charter). 

By signing the charter, the two parties confirmed their will to create a government of Chadian national unity, in line with the Khartoum agreement signed in January 1978. The charter provided for the institutional framework for Chad until the adoption of a new constitution. The Charter was also believed to provide for a security and defence commission consisting of members from both parties, and a consultative council.
 
In line with the Charter, FAN leader Hissene Habré was nominated as Prime Minister, while Félix Malloum kept his post as the President of Chad."	1	1979-02-12		0	0	0	0	0	Chad	TCD
4831979031501	288	Chad: government	2	Kano Accord	1979-03-15	"Following two failed peace agreements in 1978, the parties again met in negotiations in March 1979 in the Nigerian city of Kano. After five days of negotiations, the Kano Accord was signed on 15 March 1979.
 
The agreement provided for a ceasefire and demilitarisation of the capital N'Djamena to a 100 kilometres radius. A neutral force consisting of troops from Nigeria were to be stationed in Chad. This force would work under a monitoring commission comprising a Nigerian chairman and representatives of the signatories. 

Regarding the incompatibility the agreement provided for the dissolution of existing institutions and the creation of a National Transitional Union Government. 

The agreement also included a general amnesty for political prisoners and the release of hostages."	1	1979-06-31		0	1	1	0	1	Chad	TCD
4831992103101	288	Chad: government	2	El Geneina agreement	1992-10-31	"Partial peace agreement 

On 31 October 1992 the Chadian government and the Chad National Front (FNT) signed a peace accord. It has been said that the agreement was signed both in Judnaynah, Sudan and in El Geneina on the border of Chad and Sudan.The agreement charged the FNT with the regrouping of its forces within 45 days, and further stipulated that all FNT personnel were to be integrated either into the army or into the government administration, on the basis of their qualifications. The goal was to put an end to insecurity in the central, eastern and southeastern provinces of Chad.

The main political provisions were the recognition of FNT as a political party, and the creation of a joint commission charged with studying the fundamentals of the FNT charter and its applicability to Chad’s political structure and policies. 

A general amnesty was proclaimed, and provisions were made for the return of refugees and the internally displaced."	1	1993-01-01	It is only known that there was renewed fighting in late 1993. The immediate cause of the fighting is not known.	0	1	1	0	1	Chad	TCD
4831993101601	288	Chad: government	2	Tripoli 1 Agreement	1993-10-16	"Full peace agreement
On 16 August 1993 the National Council for Recovery (CNR) and the Chadian government signed an accord in Tripoli, Libya.

Not many details are known about the agreement, but at the least it stipulated a regrouping of rebel forces at Adre on the Sudanese border. Within two months these troops would be integrated into the national army.

The political provisions that are known include the participation of CNR in the government administration, and the party’s transformation into a legal political party."	1	1993-10-22	The agreement only lasted for 7 days, 16 - 22 October, 1993. It ended after government forces killed the leader of the National Council for Recovery  (CNR), Col. Abbas Koty, on 22 October 1993	0	1	1	0	0	Chad	TCD
4831994081001	288	Chad: government	2	Bangui-2 Agreement	1994-08-10	"Partial peace agreement
On 10 August 1994 the Chadian government signed a peace accord with the Committee of National Revival for Peace and Democracy (CSNPD) in Bangui, Central African Republic.

Conflict behaviour was regulated through proclaiming an immediate ceasefire, and through the government agreeing to withdraw their Republican Guard from the territory of Southern Chad. Also, the CSNPD agreed to end its armed struggle against the government. CSNPD fighters were to integrate into the national army as speedily as possible.

The two sides recognized the importance of brining CSNPD into the democratic process, and the CSNPD were allowed to become a political party. Lastly, a general amnesty was proclaimed by the government."	1	2000-08-02	The agreement lasted for 6 years, July -early August (probably 2 August) 2000. After the agreement was signed CSNPD became a legal party and joined the government. In September 1994 the Higher Transitional Council adopted amnesties for the former fighters of CSNPD. The integration of former fighters into the army begun in November 1994. Kette was sacked from the government in 1996, but soon rejoined the government were he was security advisor until March 2000 when he again was removed from his position. A local paper reported on 3 August 2000 that government forces clashed with Committee of National Revival for Peace and Democracy (CSNPD) fighters, resulting in 2 deaths. Clashes against civilians were also reported. Kette was killed by the government forces in September 2000.	0	1	1	0	1	Chad	TCD
4831994101201	288	Chad: government	2	Abeche agreement	1994-10-12	"Partial peace agreement
On 12 October 1994 an eight-point peace agreement was signed in Abeche between the FNT rebels and the government of Chad.

The agreement stipulated an immediate ceasefire, and a regrouping of FNT forces south of Abeche. The encamped force were to be integrated into the national army.

Civilian members were in turn to be integrated into the Chadian civil service.

The agreement also stipulated the release of all FNT prisoners arrested before 20 May, and a possible release of those arrested after that date."	0	2099-01-01		0	1	1	0	1	Chad	TCD
4831995112201	288	Chad: government	2	The Dougia Accord	1995-11-22	"Full peace agreement

A 16 point agreement was signed at Dougia on 22 November 1995.

The agreement contained an immediate ceasefire and an encampment of MDD fighters who subsequently would be integrated into the armed forces of Chad. A technical committee would rule on what rebels were to be integrated into the armed forces, and which ones were to be returned to civilian life.

The MDD were given the right to participate in the management of public affairs, and MDD staff that had previously been in the civil service were reinstated in their pre-conflict posts.

Finally, MDD prisoners were released, freedom of movement was guaranteed and all confiscated property was handed back to the rightful owners."	1	2099-01-01		0	1	1	0	1	Chad	TCD
4831997100301	288	Chad: government	2	National reconciliation agreement	1997-10-03	"Partial peace agreement
On 3 October 1997 the Chadian government signed a peace accord with the Chad National Front (FNT), the Renewed National Front of Chad (FNTR), the Movement for Social Justice and Democracy (MJSD) and the Revolutionary Democratic Council (CDR) in N'Djamena.

Details regarding the agreement are scarce, and there appears to be no trace of measures directly regulating the conflict behavior of the parties, such as a ceasefire or a rebel integration into the armed forces.

The main provisions of the agreement are instead a legalization of the rebel movements, and their transformation into political parties. The government also agreed to reinstate all civil servants and to proclaim a general amnesty for the ex-combatants.

The government also undertook to facilitate the return of refugees with cooperation of the UNHCR and those countries hosting refugees."	0	2099-01-01		0	1	1	0	1	Chad	TCD
4831998050701	288	Chad: government	2	Donya agreement	1998-05-07	"Partial peace agreement
On 7 May 1998 the Chadian government and the Armed Forces of the Federal Republic (FARF) signed a peace accord in Donya, Chad.

The agreement contained an immediate ceasefire, and an end to all military activity. An important issue was the Chadian army’s withdrawal from southern Chad. More specifically the crack elements of the Nomadic Guard and the Republican Guard were to withdraw. FARF fighters were to be integrated into the national army, and also into the civil service.

FARF was also to be transformed into a political party, and were granted a general amnesty.

A Truth and Justice Commission was also set up to investigate alleged human rights abuses by both sides."	0	2099-01-01		0	1	1	0	1	Chad	TCD
4831999070301	288	Chad: government	2	Reconciliation agreement	1999-07-03	"Full peace agreement

The MDD rebels and the government of Chad signed the Reconciliation Agreement on 3 July 1999, in Khartoum.

The signing of the agreement provided an end to the MDD resurrection, and stipulated that the rebels would be integrated into the national army and into the civil administration of Chad. This was to pave way for a unified army, and peace in Chad.

A general amnesty was extended to former MDD combatants, and the MDD leader returned to Chad on 6 July."	1	2099-01-01	Some MDD representatives rejected the agreement.	0	1	1	0	1	Chad	TCD
4832002010701	288	Chad: government	2	Tripoli 2 agreement	2002-01-07	"Full peace agreement 

The Tripoli 2 agreement was signed on 7 January 2002 in Tripoli, and aimed to put an end to the MDJT insurrection in Chad.An immediate ceasefire was called into place under the agreement, stating an end to direct and indirect military action and all hostile propaganda. MDJT fighters were to be integrated into the national army in accordance with modalities agreed upon by a military and security subcommittee.

Participation in the government and other state institutions by the MDJT was also agreed upon, and the modalities were to be drawn up by a political and legal subcommittee.

A general amnesty was proclaimed, and there was to be a release of all prisoners and detainees by both sides.

A tripartite military commission comprised of the government, Libya and the MDJT was created to oversee and verify the provisions of the agreement."	1	2002-05-27	The agreement lasted for 5 months: 7 January 2002 - 27 May 2002. Each side blamed the other for violating the peace accord after clashes in late May (27 May).	http://ucdp.uu.se/downloads/fullpeace/Cha%2020020107.pdf	1	1	0	1	Chad	TCD
4832005081801	288	Chad: government	2	Yebibou agreement 2005	2005-08-18	Full peace agreementThe agreement was signed on 21 August 2005 between the government of Chad and the MDJT. The agreement contained twelve points, the first being the establishment of an immediate ceasefire followed by the suspension of all military actions. 600 MDJT combatants were to be retrained and, if they so wished, be integrated into the national army of Chad within three months. Other MDJT members were to be reintegrated into the civil service. All prisoners held by both sides were to be released, and the MDJT - founded by the late former interior minister Youssouf Togoïmi in 1997 - would transform itself into a legal political party and would participate at every level of civilian politics.	0	2099-01-01		0	1	1	0	1	Chad	TCD
4832006122401	288	Chad: government	2	Tripoli accord	2006-12-24	"Full peace agreement 

The Tripoli accord was signed by the leader of FUCD Mahamat Nour Abdulkerim and President Idriss Déby on 24 December 2006 in Tripoli. 

The agreement provided for a ceasefire, an amnesty for the rebels and for the release of prisoners by both sides.
 
Regarding the incompatibility the FUCD was offered a place in the government 

Moreover, under the Tripoli accord, a follow-up committee will be set up with Libya's help to implement the deal between the government of Chad and FUCD. President Déby called the agreement ""a big gift for the Chadian people"" that would pave the way towards stability."	0	2099-01-01		0	1	1	0	1	Chad	TCD
47548319830711	349	Chad - Nigeria	1	Chad-Nigeria Agreement	1983-07-11	"On 11 July 1983 (according to some sources the agreement was signed on 2 July) a partial peace agreement was signed at Abuja, Nigeria. 

The agreement provided for a military disengagement of forces and the re-establishment of a mixed border frontier patrol. 

The incompatibility would be resolved through the setting up of a joint commission which would work together with the Chad Basin Commission to demarcate the border between Chad and Nigeria. 

The agreement also provided for the reopening of the border, and exchange of prisoners and the establishment of a Chadian consulate in Maiduguri."	0	2099-01-01		0	1	0	1	1	Nigeria,Chad	NGA,TCD
4836201890831	361	Chad - Libya	1	Algiers Agreement	1989-08-31	"Partial Peace agreement
 
A Partial Peace agreement, the CHAD and LIBYAN ARAB JAMAHIRIYA Framework Agreement on the peaceful settlement of the territorial dispute, was signed on 31 August 1989 in Algiers. 

The parties reaffirmed the ceasefire, and agreed to end any support to the hostile forces of either of the two countries. Chad and Libya also agreed to withdraw their troops from the area within a year unless a political settlement allowed them to remain. 

Under the peace agreement Chad and Libya agreed to try to politically settle their territorial dispute within a year and otherwise accept the World Court as final arbiter on ownership of the Aozou Strip. 

The countries agreed to exchange prisoners-of-war and end media attacks on each other. The agreement also provided for the establishment of a mixed commission to oversee the implementation of the agreement."	0	2099-01-01		http://ucdp.uu.se/downloads/fullpeace/Chad-Libya%2019890831.pdf	1	0	0	1	Chad,Libya	TCD,LBY
48362019940404	361	Chad - Libya	1	Agreement between the Great Socialist People’s Libyan Arab Jamahiriya and the Republic of Chad concerning the practical modalities for the implementation of the Judgment delivered by the International Court of Justice on 3 February 1994	1994-04-04	"Full Peace agreement
 
On 4 April 1994 the ""Agreement between the Great Socialist People's Libyan Arab Jamahiriya and the Republic of Chad concerning the practical modalities for the implementation of the Judgment delivered by the International Court of Justice on 3 February 1994"" was concluded in Sirte, Libya . 

The peace agreement provided for the withdrawal of Libyan administration and forces from the Aouzou Strip. The withdrawal was to be monitored by a mixed team of 25 Libyan officers and 25 Chadian officers, together with UN observers. 

Under the agreement Chad and Libya established a joint team to undertake the delimitation of the common border in accordance with the ruling of the International Court of Justice. 

The parties also agreed on mine clearing operations in the area. Both sides pledged not to support groups hostile to one side or the other."	0	2099-01-01		http://ucdp.uu.se/downloads/fullpeace/Chad-Libya%2019940404.pdf	1	0	1	0	Chad,Libya	TCD,LBY
4822007041301	416	Central African Republic: government	2	Birao Agreement	2007-04-13	"Peace Process Agreement
 
On 13 April 2007 the government of the Central African Republic and representatives of the UFDR rebels signed a peace agreeement in the city of Birao. 

The agreement first of all stipulated a ceasefire between the government and the UFDR, to come into effect immediately.Secondly, the agreement stipulated that UFDR troops would be demobilised and later integrated into the national army. In addition to this integration rebel fighters were also granted a blanket amnesty.
 
Regarding the incompatibility, the rebels agreed to participate in a national dialgoue, with the goal of solving the country's political troubles.
 
It was also widely believed that the agreement included, though did not officially state, the release of two UFDR leaders being held in Benin."	0	2099-01-01		http://ucdp.uu.se/downloads/fullpeace/car20070413.pdf	1	1	0	1	Central African Republic	CAF
4822008062101	416	Central African Republic: government	2	Accord de Paix Global entre le Gouvernement de la Republique Centrafricaine et les Mouvements politico-militaires centrafricains designes ci-apres: APRD, FDPC, UFDR	2008-06-21	"Peace Process Agreement
 
On 21 June 2008 the government of the Central African Republic and representatives of the UFDR, APRD and FDPC signed a peace agreement in Libreville, capital of Gabon.
 
In the agreement the parties state that they will participate in an inclusive political dialogue. Also, the agreement reiterates commitments of previous agreements including termination of hostilities and amnesty. Moreover, the agreement state that the politico-military movements should participate in state affairs of. Finally, the agreement stipulates a follow-up committee consisting of representatives from Gabon, UN and Francophonie."	1	2008-08-02		http://ucdp.uu.se/downloads/fullpeace/CAR%2020080621.pdf	1	1	0	1	Central African Republic	CAF
4712006061201	405	Cameroon-Nigeria	1	The Greentree agreement	2006-06-12	"Full peace agreement
 
On 12 June 2006, Nigerian President Olusegun Obasanjo and Cameroonian President Paul Biya, signed Agreement between the Republic of Cameroon and the Federal Republic of Nigeria concerning the modalities of withdrawal and transfer of authority in the Bakassi Peninsula concerning the modalities of withdrawal and transfer of authority in the Bakassi Peninsula, at an estate outside New York City. 

The agreement provided for the withdrawal of Nigerian troops within 60 days, with a possible 30-day extension, from the Bakassi Peninsula.
 
Concerning the incompatibility, Nigeria reconized the sovereignty of Cameroon over the Bakassi Peninsula as ruled by the International Court of Justice. Nigeria was allowed to keep its civil administration and police force for two years. 

A follow-up Committee, composed of representatives of Cameroon, Nigeria, UN, Germany, USA, France and UK, was formed to monitor the implementation of the agreement."	0	2099-01-01		http://ucdp.uu.se/downloads/fullpeace/Cam-Nig%2020060612.pdf	1	0	1	0	Cameroon,Nigeria	CMR,NGA
8111991102301	300	Cambodia (Kampuchea): government	2	"Agreement on a Comprehensive Political Settlement of the Cambodia Conflict ""The Paris Agreement"""	1991-10-23	"Full peace agreement
On 23 October the Agreement on a Comprehensive Political Settlement of the Cambodia Conflict was signed between the government of Cambodia and the three groups fighting the government (the Khmer Rouge, FUNCINPEC and KPNLF). The agreement is also referred to as ‘the Paris Agreement’, since it was signed in Paris, France, during a peace conference held by the government of the French Republic.The agreement firstly reaffirms a number of earlier agreements, such as the Framework document of 28 August 1990, the formation of the Supreme National Council (SNC) on 10 September 1990 and the election of Prince Sihanouk as the President of the SNC on 17 July 1991.

A ceasefire is called into place, which ends hostilities between the parties. The ceasefire also stipulates the withdrawal of foreign troops from the Cambodian territory, and the cessation of all military support to the belligerents in the conflict. The parties agreed to demobilize all of their forces before the elections, and to place any units that were not demobilized under the control of the government that would be elected after the transitional period. A new national army was to be formed to the end the conflict. The training and restructuring of the police force was delegated to the UNTAC mission.

One of the most important measures for regulating the incompatibility was the formation of the Supreme National Council which was lead by Prince Sihanouk. This council was the outcome of a power-sharing arrangement between the parties under which power would be split almost equally between the belligerents. The SNC was to be seen as the sole representative of Cambodian sovereignty and authority. The SNC was composed of 6 members of the Cambodian government, 2 members of KPNLF, 1 member of FUNCINPEC and 2 members of the Khmer Rouge (KR). An important issue was the provision to hold free and fair elections at the end of the transitional period. The elections were supposed to end the conflict. Principles for a new constitution were elaborated upon, and would include a strengthening of human rights and democracy.

A substantive role was played by the UN and the UNTAC mission stationed in Cambodia to oversee the ceasefire and the transitional period. See Third Parties for more specifications.

The agreement also stipulated the release of all political prisoners, civilian internees and prisoners of war. Likewise there was an extensive program for the return of refugees and displaced persons, for which the government of Cambodia asked for the assistance of the UN and the international community."	0	2099-01-01	The peace agreement ended at different points for different actors. The Khmer Rouge claimed that the agreement were not implemented according to plan and continued their struggle with increasing intensity from mid-1992. On 5 July 1997 the CPP attacked a faction of FUNCINPEC claiming the group were plotting to overthrow the government. In March 1998, after negotiations involving King Sihanouk, all opposition parties - including the FUNCINPEC rebellious main faction - declared their willingness to follow the Paris Agreement and respect the upcoming elections in 1998.	http://ucdp.uu.se/downloads/fullpeace/Cam%2019911023.pdf	1	1	0	1	Cambodia	KHM
5162000082801	287	Burundi: government	2	Arusha Peace and Reconciliation Agreement for Burundi	2000-08-28	"Full peace agreement 

Despite disagreements on key issues during Arusha negotiations, an agreement was signed on 28 August. Three of the parties signed in September. All in all, 19 parties acceded to the agreement, including the former warring parties CNDD, FROLINA and PALIPEHUTU. However, both the CNDD-FDD and the FNL denounced the peace agreement.

The agreement firstly stipulated a ceasefire and a cessation of all hostile attacks, acts of violence against civilians, the supply of armaments and an end to hostile propaganda. The ceasefire entailed no concessions of territory, and all troops remained ‘in situ’, or were to be encamped in prearranged sites to await demobilization or integration into the new armed forces. A joint ceasefire commission was created in order to monitor and supervise the ceasefire and was composed of government delegates, members of the warring parties, the United Nations, the OAU and the Regional Peace Initiative for Burundi. See Third Parties for more details on this commission. The encampment of the warring parties was to be followed by a general demobilization for those forces that were not incorporated into the restructured armed forces. The parties agreed to reform the armed forces on the basis of an ethnic quota, stating that the armed forces would be composed of 50% Hutus and 50% Tutsis. The same modality was provided for the security forces, providing an equal proportion of employment vacancies for the ethnic groups within the police force. For those not incorporated into these new branches of the armed forces a demobilization package was created with the purpose of providing socio-professional training to those demobilized

The peace agreement also provided for arrangements for a pre-transition, and then transition, period, which would be followed by democratic elections. The transitional period contained elements of a powersharing arrangement, assuring the signatories and members of the civil society seats in a transitional National Assembly. A created Senate would be elected on an ethnic basis, ensuring ethnic balance in the higher levels of government. A range of procedures for the assembly and the senate were agreed upon, to ensure that no single political or ethnic group could receive a complete domination of the political system. The agreement further contained a number of amendments to the political and judicial system, all with the goal of creating a democratic state with the traits associated with good governance. An Implementation Verification Commission was created to oversee and supervise the implementation of the provisions of the agreement.

The transitional period was to end with elections for the National Assembly, the Presidency and the Senate according to the principles of free and fair elections.

Certain provisions for demobilization were given, the most important being demobilization allowances for all demobilized troops, and a general amnesty applicable to all those who had not commit crimes against humanity or crimes relating to the genocide.

Reconstruction and development, and the return of refugees and displaced persons were important issues in the agreement, and extensive reconstruction programs for economic and social development were formed, as well as an extensive program for the resettling of those uprooted by the conflict.

The agreement also stipulated the creation of a number of commission and committees, charged with the responsibilities of investigate alleged crimes of genocide, explore ways to reach National Reconciliation and to administer ethnic harmony."	0	2099-01-01	None of the signatories took up the fighting or declared the peace agreement invalid. However, it proved impossible to carry out the provisions of the transitional phase, due to intensification in the fighting between the government and the two extremist groups; the CNDD-FDD and the FNL. The fighting between these parties continued immediately after the government had signed the Arusha agreement on 28 August.	http://ucdp.uu.se/downloads/fullpeace/Bur%2020000828a.pdf	1	1	0	1	Burundi	BDI
5162002120201	287	Burundi: government	2	Ceasefire Agreement between the Transitional Government of Burundi and the Conseil national pour la défense de ladémocratie-Forces pour la défense de la démocratie	2002-12-02	"Partial peace agreement

The Accord du Cessez-le-feu entre le Gouvernement de Transition du Burundi et le CNDD-FDD brought the CNDD-FDD into the Arusha Accords process, which the rebel group had opposed in 2000. Most of the implementation process was specified under the Arusha Accords, and the agreement can be seen as a continuation of a process begun under that agreement.

The conflict behavior of the parties is regulated through the establishment of a ceasefire, which stipulates a withdrawal of forces from the frontline to assembly areas. The ceasefire further entailed the release of all prisoners, the withdrawal of all foreign troops and a cessation of all hostile acts, both practical and verbal. A joint commission, comprised of the warring parties and the African mission was set up to implement and verify the ceasefire.

Further, rebel troops are to be integrated into the national army, or be demobilized. The modalities for these actions are specified in the Arusha Accords from the year 2000. CNDD-FDD forces are to integrate into both the army and the security forces. The agreement reiterates the need for reintegration and rehabilitation programs.

The incompatibility is regulated through allowing the CNDD-FDD to become a legal and valid political party, and through allowing them to take part in a power-sharing arrangement within the Burundian political structure. The structure of this power-sharing arrangement, and other outstanding issues are to be agreed upon at a later stage in negotiations, but will be in the form of an inclusive transitional government."	0	2099-01-01		http://ucdp.uu.se/downloads/fullpeace/Bur%2020021202.pdf	1	1	0	1	Burundi	BDI
5162003100801	287	Burundi: government	2	The Pretoria Protocol on Political, Defence and Security Power Sharing in Burundi	2003-10-08	"Partial peace agreement

The government of Burundi and the CNDD-FDD signed this agreement on 8 October 2003, to resolve some of the outstanding issues that were listed, but not regulated, in the agreement reached on 2 December 2002.

The agreement contained no ceasefire arrangements, seeing that these issues had already been resolved. The key issues were instead power-sharing arrangements in the political and military spheres.

Concerning the military forces the agreement specifies a 60/40 quota of General Staff and Officer Corps to be shared between the government and the CNDD-FF. The quota for the rank and file is to be agreed upon by the integrated General Staff. A similar quota is applied for the police force, with 65% for the transitional government, and 35% for the CNDD-FDD. The new police force would be guided by the principles of inclusion and integration and ethnicity was to be balanced. The Gendarmerie would be treated as part of the army. Elements of the Gendarmerie may be deployed to either the new defense or police forces. Militias would be disarmed according to the December 2002 Ceasefire Agreement under the supervision of the African Mission. The parties also agreed on the establishment of a Ministry of Intelligence under the Presidency. The composition of the Ministry would give the government 65% representation and the CNDD-FDD 35% representation, and it would be ethnically balanced in the same manner as the police force.In the political sphere extensive powersharing arrangements were formed, with CNDD-FDD participation at most levels of government. The main provisions in this sphere were that the CNDD-FDD secured four ministerial posts, one of which is that of Minister of State. CNDD-FDD will also have the posts of Second Vice President and Deputy Secretary General and 15 members in the National Assembly and at provincial and local government level, three Governors, 30 Administrators and five Advisors. In addition the CNDD-FDD secured a 20% representation in Burundian public enterprises; they were given two ambassadorships and six advisors’ posts within the Diplomatic Corps.

Other outstanding issues were to be discussed at a later stage."	0	2099-01-01		http://ucdp.uu.se/downloads/fullpeace/Bur%2020031008.pdf	1	1	0	0	Burundi	BDI
5162003110201	287	Burundi: government	2	The Pretoria Protocol on Outstanding Political, Defence and Security Power Sharing Issues in Burundi	2003-11-02	"Partial peace agreement

On 2 November a partial peace agreement, solving the outstanding issues of the 8 October agreement, was signed in Pretoria between CNDD-FDD (Nkurunziza) and the government.The agreement reaffirmed the ceasefire agreement signed on 2 December 2002 and called for the continuation of the process of cantonment of the military. The specifications for the integration of CNDD-FDD forces into the Burundian armed forces were reaffirmed, providing the CNDD-FDD with power-sharing arrangements in the military sphere (see 2003-08-10 for further details regarding the integration). A detailed plan for military restructuring, cantonment and demobilization was also drawn up in the form of a forces technical agreement.

Further it was stipulated that the transitional government of Burundi would be reconstituted within three weeks following the agreement to include the CNDD-FDD. The CNDD-FDD would also be transformed into a political party, and its members would receive temporary immunity. Another important political issue was the indication from the CNDD-FF that they would not be able to participate in the transitional senate, and that this complication would be discussed before the elections.

The parties also agreed to call for a national and inclusive dialogue to bring the conflict to a speedy end. Finally there would be established an International Criminal Tribunal and a National Truth and Reconciliation Commission in order to deal with war criminals and the process of national reconciliation."	0	2099-01-01		http://ucdp.uu.se/downloads/fullpeace/Bur%2020031102.pdf	1	1	0	1	Burundi	BDI
5162003111601	287	Burundi: government	2	The Global Ceasefire agreement between Transitional Government and the Forces pour la defence de la democratie (CNDD-FDD) of Mr. Nkúrunziza	2003-11-16	"Full peace agreement

The agreement signed on 16 November 2003 finalized the Burundian peace process, binding the parties to all the agreements signed from the 2 December 2002 ceasefire agreement up to the Pretoria protocols on outstanding issues. The agreement brought the CNDD-FDD into the Arusha process, leaving only Palipehutu-FNL outside the peace deals. One should view this agreement as the finalization of a process that begun with the Arusha Accords in 2000.

The Global Ceasefire agreement reaffirmed the earlier agreements reached, and thus provided the CNDD-FDD with extensive powersharing arrangements in both the military/security sector and the political sector. Further details can be found in the partial peace agreements leading up to this finalized deal, but the most important provisions granted to the CNDD-FDD were a 40% share in the army, a 35% share in the police, several ministerial portfolios and other government posts and 20% of Burundian national enterprises.

In the agreement the signatory parties urged the Palipehutu-FNL to accede to the agreement, or fact the consequences of being viewed by all as a threat to the peace process and be treated as such."	0	2099-01-01		http://ucdp.uu.se/downloads/fullpeace/Bur%2020031116.pdf	1	1	0	1	Burundi	BDI
5162006061801	287	Burundi: government	2	Agreement of Principles Towards Lasting Peace, Security and Stability	2006-06-18	"Peace process agreement 

On 18 June 2006 the government and the last remaining rebel group, Palipehutu-FNL, led by Agathon Rwasa, signed a peace process agreement and ceasefire agreement in Dar es Salaam, Tanzania. This was the first ever agreement signed by the Palipehutu-FNL and the government. The agreement contained nine articles and two annexes and negotiations took place between 29 May and 18 June.
 
The parties agreed to stop all hostilities and start negotiations on a comprehensive ceasefire. From the start of the ceasefire the agreement provided for provisional immunity of members of the Palipehutu-FNL and for the relese of political prisoners and prisoners of war. Regarding the Defence and Security Forces they were to act in a manner fostering national reconciliation and national unity, they were to be subject to the national agenda in Burundi for democracy, peace, justice, reconciliation, security, stability, development and prosperity. 

Regarding the incompatibility Palipehutu-FNL was allowed to become a political party after the separation of the political and the military branch of the movement. A Truth, Forgiveness and Reconciliation Commission would be formed by all components of the Burundian society with the aim of rewriting the Burundian history and establish a social contract. 

The agreement provided for the repatriation of refugees and return of the displaced and regrouped people. The Regional Initiative should be guarantors of the peace process and ensure the security of the repatriated persons."	0	2099-01-01		http://ucdp.uu.se/downloads/fullpeace/Bur%2020060618.pdf	1	1	0	1	Burundi	BDI
5162006090701	287	Burundi: government	2	Comprehensive Ceasefire Agreement between the Government of Burundi and the Palipehutu-FNL	2006-09-07	"Partial peace agreement
 
The Comprehensive Ceasefire Agreement between the Palipehutu-FNL and the government of Burundi was signed in Dar es Salaam, Tanzania, on 7 September 2006 following negotiations since the end of May, which also lead up to the signing of the ""Agreement of Principles Towards Lasting Peace, Security and Stability"", a peace process agreement of which this agreement is the final outcome. 

The agreement consisted of six articles and four annexes.
 
The agreement stipulated a ceasefire and a cessation of hostilities, to be monitored and verified by the JVMM (Joint Verification and Monitoring Mechanism), which was to be consisted of the AU, the UN and the warring parties. This mechanism was responsible for the assembly of Palipehutu-FNL combatants and their demobilisation, creation of criteria for integration into the army, or the reintegration into society of ex-combatants.
 
Regarding the incompatibility the parties agreed to cease all propaganda between the parties and the incitement of ethnic hatred both within and outside the country. One of the main obstacles for Palipehutu-FNL with previous peace processes in the country has been reform of the Burundian armed forces. Therefore one of the main points of the agreement (which to a certain degree regulated the incompatibility) was to further outline the stipulated reform of the Defense and Security forces, a process that was begun in the peace process agreement signed in June the same year. 

Other important points in the agreement were the granting of provisional immunity to Palipehutu-FNL combatants, which was implemented in November 2006, the release of prisoners and calls for the repatriation of all refugees and IDPs to their places of residence."	0	2099-01-01		http://ucdp.uu.se/downloads/fullpeace/Bur%2020060907.pdf	1	0	0	1	Burundi	BDI
5162008120401	287	Burundi: government	2	Declaration of the Summit of the Heads of State and Government of the Great Lakes region on the Burundi Peace Process	2008-12-04	"Partial peace agreement
 
On 4 December 2008 President Nkurunziza and Palipehutu-FNL leader Agathon Rwasa signed a peace agreement in Bujumbura, Burundi. The agreement represented a solution to the final outstanding issues in the peace process between the parties, namely the issue of removal of ethnic references from Palipehutu-FNL's name and integration of members of the organisation into government. 

The agreement was signed during a one-day summit involving heads of state in the Great Lakes region and other stakeholders in the peace process. The summit was presided over by Ugandan President Yoweri Museveni, Chairperson of the regional Burundi Peace Initiative.
 
In the agreement, Palipehutu-FNL acknowledged that its name was prohibited by the Burundian Constitution and agreed to change it in order to be able to register as a political party. The government agreed to integrate Palipehutu-FNL into the political process and to grant government positions to 33 of its senior members. The agreement thus regulated the incompatibility by removing the final obstacles for the transformation of Palipehutu-FNL into a political party and granting it participation in government. 

The parties also reaffirmed their commitment to the demobilisation process, monitored by the joint verification monitoring mechanism (JVMM), and release of political prisoners outlined in the 2006 agreement."	0	2099-01-01		http://ucdp.uu.se/downloads/fullpeace/BUI%2020081204.pdf	1	1	0	1	Burundi	BDI
